,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,0.21343267607988617,-0.9595858785681438,-2.7333822545683217,0.12155252695083618,0.8189539909362793,-0.5608381032943726,-0.09285380691289902,0.001010990235954523,-0.03672399744391441,0.0028676390647888184,-0.025771617889404297,-0.02340567111968994
1,-0.5790641701452605,0.25961796537012904,2.1850067789851026,-0.5289018750190735,-0.25671133399009705,-0.8089265823364258,0.20028306543827057,-0.5131382346153259,0.08705602586269379,-0.04356217384338379,0.06312310695648193,-0.09549236297607422
2,-0.6058207365082372,0.2410677013228449,2.201419705703644,-0.5529708862304688,-0.23873959481716156,-0.798264741897583,-0.23448745906352997,-0.11344870924949646,0.2993221879005432,0.06049346923828125,-0.029311567544937134,0.013718843460083008
3,-0.5994519420827225,0.20963980945682514,2.208037280291132,-0.5518376231193542,-0.2081076055765152,-0.8075682520866394,0.05699198693037033,-0.2210983783006668,0.07572195678949356,0.018787145614624023,-0.021033599972724915,-0.0781434178352356
4,-0.6254070571193143,0.20885291913040535,2.2243223931895124,-0.5727056264877319,-0.207337886095047,-0.7931073307991028,-0.18913906812667847,0.46611928939819336,0.4236564040184021,0.001477658748626709,-0.028318852186203003,-0.04629391431808472
5,-0.6159558946196415,0.19629478576719672,2.2472193676654055,-0.5666440725326538,-0.1950366199016571,-0.8005467653274536,-0.10253352671861649,0.17300663888454437,0.38984277844429016,0.051339566707611084,-0.0273907333612442,-0.013677418231964111
6,-0.6270907536943229,0.17758081943928752,2.2505287574263972,-0.5775635838508606,-0.17664895951747894,-0.7970040440559387,0.653164267539978,-1.6294738054275513,-0.7155449986457825,0.006656050682067871,0.06434428691864014,-0.2531515955924988
7,-0.8730441874364645,0.21756911604689422,2.2582686272651378,-0.7482231259346008,-0.21585668623447418,-0.6273499727249146,-0.9051651954650879,-1.7458254098892212,0.2033558487892151,0.1493004560470581,-0.050760120153427124,0.16874712705612183
8,-1.0558428706662901,0.12719491507079458,2.2119893468405394,-0.8632849454879761,-0.12685221433639526,-0.48851582407951355,0.46101054549217224,-0.5529263615608215,0.36700570583343506,0.004199862480163574,0.058889567852020264,-0.08358198404312134
9,-1.032192011836713,0.15045520474590998,2.2386159213586465,-0.8487277626991272,-0.14988821744918823,-0.5071437358856201,-0.14013618230819702,0.03540123626589775,-0.010722383856773376,0.1117892861366272,-0.0032489895820617676,-0.027737855911254883
